[run] method=eikonal dataset=2d_ellipse seed=173
[train] method=eikonal ep= 800/2000 | lr=2.00e-04 | f1=0.0447 | |grad f1|=0.9345 | ortho=0.00000
[train] method=eikonal ep= 850/2000 | lr=2.00e-04 | f1=0.0418 | |grad f1|=0.9563 | ortho=0.00000
[train] method=eikonal ep= 900/2000 | lr=2.00e-04 | f1=0.0376 | |grad f1|=0.9494 | ortho=0.00000
[train] method=eikonal ep= 950/2000 | lr=2.00e-04 | f1=0.0336 | |grad f1|=0.9570 | ortho=0.00000
[train] method=eikonal ep=1000/2000 | lr=2.00e-04 | f1=0.0297 | |grad f1|=0.9616 | ortho=0.00000
[train] method=eikonal ep=1050/2000 | lr=1.00e-04 | f1=0.0274 | |grad f1|=0.9570 | ortho=0.00000
[train] method=eikonal ep=1100/2000 | lr=1.00e-04 | f1=0.0262 | |grad f1|=0.9618 | ortho=0.00000
[train] method=eikonal ep=1150/2000 | lr=1.00e-04 | f1=0.0248 | |grad f1|=0.9604 | ortho=0.00000
[train] method=eikonal ep=1200/2000 | lr=1.00e-04 | f1=0.0242 | |grad f1|=0.9652 | ortho=0.00000
[train] method=eikonal ep=1250/2000 | lr=1.00e-04 | f1=0.0224 | |grad f1|=0.9637 | ortho=0.00000
[train] method=eikonal ep=1300/2000 | lr=1.00e-04 | f1=0.0214 | |grad f1|=0.9638 | ortho=0.00000
[train] method=eikonal ep=1350/2000 | lr=1.00e-04 | f1=0.0208 | |grad f1|=0.9635 | ortho=0.00000
[train] method=eikonal ep=1400/2000 | lr=1.00e-04 | f1=0.0203 | |grad f1|=0.9715 | ortho=0.00000
[train] method=eikonal ep=1450/2000 | lr=1.00e-04 | f1=0.0203 | |grad f1|=0.9722 | ortho=0.00000
[train] method=eikonal ep=1500/2000 | lr=1.00e-04 | f1=0.0192 | |grad f1|=0.9745 | ortho=0.00000
[train] method=eikonal ep=1550/2000 | lr=1.00e-04 | f1=0.0196 | |grad f1|=0.9766 | ortho=0.00000
[train] method=eikonal ep=1600/2000 | lr=1.00e-04 | f1=0.0183 | |grad f1|=0.9726 | ortho=0.00000
[train] method=eikonal ep=1650/2000 | lr=1.00e-04 | f1=0.0185 | |grad f1|=0.9677 | ortho=0.00000
[train] method=eikonal ep=1700/2000 | lr=1.00e-04 | f1=0.0184 | |grad f1|=0.9799 | ortho=0.00000
[train] method=eikonal ep=1750/2000 | lr=1.00e-04 | f1=0.0184 | |grad f1|=0.9779 | ortho=0.00000
[train] method=eikonal ep=1800/2000 | lr=1.00e-04 | f1=0.0181 | |grad f1|=0.9756 | ortho=0.00000
[train] method=eikonal ep=1850/2000 | lr=1.00e-04 | f1=0.0180 | |grad f1|=0.9812 | ortho=0.00000
[train] method=eikonal ep=1900/2000 | lr=1.00e-04 | f1=0.0167 | |grad f1|=0.9741 | ortho=0.00000
[train] method=eikonal ep=1950/2000 | lr=1.00e-04 | f1=0.0165 | |grad f1|=0.9724 | ortho=0.00000
[train] method=eikonal ep=2000/2000 | lr=1.00e-04 | f1=0.0167 | |grad f1|=0.9835 | ortho=0.00000
[eval] 2d_square | proj_dist=0.017069 | pred_recall=0.821549 | pred_FPrate=0.035536 | chamfer=0.037403 | gt->learned=0.019257 | learned->gt=0.018147 | space=data_space
[done] method=eikonal dataset=2d_square seed=173 proj_dist=0.017069 recall=0.821549 FPrate=0.035536
[saved] /home/baiyu/PycharmProjects/equality_manofld/outputs_unified/sweeps/eikonal_all_2d/sweep_summary_eikonal_seed173.json
[sweep] method=eikonal avg_metrics=18 over cases=6
