[run] method=eikonal dataset=2d_ellipse seed=173
[train] method=eikonal ep= 800/2000 | lr=2.00e-04 | f1=0.0936 | |grad f1|=0.8923 | ortho=0.00000
[train] method=eikonal ep= 850/2000 | lr=2.00e-04 | f1=0.0927 | |grad f1|=0.8973 | ortho=0.00000
[train] method=eikonal ep= 900/2000 | lr=2.00e-04 | f1=0.0913 | |grad f1|=0.9025 | ortho=0.00000
[train] method=eikonal ep= 950/2000 | lr=2.00e-04 | f1=0.0894 | |grad f1|=0.9100 | ortho=0.00000
[train] method=eikonal ep=1000/2000 | lr=2.00e-04 | f1=0.0858 | |grad f1|=0.9166 | ortho=0.00000
[train] method=eikonal ep=1050/2000 | lr=1.00e-04 | f1=0.0839 | |grad f1|=0.9236 | ortho=0.00000
[train] method=eikonal ep=1100/2000 | lr=1.00e-04 | f1=0.0814 | |grad f1|=0.9282 | ortho=0.00000
[train] method=eikonal ep=1150/2000 | lr=1.00e-04 | f1=0.0781 | |grad f1|=0.9282 | ortho=0.00000
[train] method=eikonal ep=1200/2000 | lr=1.00e-04 | f1=0.0753 | |grad f1|=0.9356 | ortho=0.00000
[train] method=eikonal ep=1250/2000 | lr=1.00e-04 | f1=0.0718 | |grad f1|=0.9366 | ortho=0.00000
[train] method=eikonal ep=1300/2000 | lr=1.00e-04 | f1=0.0681 | |grad f1|=0.9366 | ortho=0.00000
[train] method=eikonal ep=1350/2000 | lr=1.00e-04 | f1=0.0659 | |grad f1|=0.9498 | ortho=0.00000
[train] method=eikonal ep=1400/2000 | lr=1.00e-04 | f1=0.0619 | |grad f1|=0.9469 | ortho=0.00000
[train] method=eikonal ep=1450/2000 | lr=1.00e-04 | f1=0.0584 | |grad f1|=0.9490 | ortho=0.00000
[train] method=eikonal ep=1500/2000 | lr=1.00e-04 | f1=0.0556 | |grad f1|=0.9550 | ortho=0.00000
[train] method=eikonal ep=1550/2000 | lr=1.00e-04 | f1=0.0522 | |grad f1|=0.9536 | ortho=0.00000
[train] method=eikonal ep=1600/2000 | lr=1.00e-04 | f1=0.0489 | |grad f1|=0.9510 | ortho=0.00000
[train] method=eikonal ep=1650/2000 | lr=1.00e-04 | f1=0.0457 | |grad f1|=0.9533 | ortho=0.00000
[train] method=eikonal ep=1700/2000 | lr=1.00e-04 | f1=0.0435 | |grad f1|=0.9554 | ortho=0.00000
[train] method=eikonal ep=1750/2000 | lr=1.00e-04 | f1=0.0415 | |grad f1|=0.9550 | ortho=0.00000
[train] method=eikonal ep=1800/2000 | lr=1.00e-04 | f1=0.0401 | |grad f1|=0.9596 | ortho=0.00000
[train] method=eikonal ep=1850/2000 | lr=1.00e-04 | f1=0.0383 | |grad f1|=0.9619 | ortho=0.00000
[train] method=eikonal ep=1900/2000 | lr=1.00e-04 | f1=0.0364 | |grad f1|=0.9585 | ortho=0.00000
[train] method=eikonal ep=1950/2000 | lr=1.00e-04 | f1=0.0341 | |grad f1|=0.9563 | ortho=0.00000
[train] method=eikonal ep=2000/2000 | lr=1.00e-04 | f1=0.0329 | |grad f1|=0.9581 | ortho=0.00000
[eval] 2d_square | proj_dist=0.032929 | pred_recall=0.909091 | pred_FPrate=0.116873 | chamfer=0.066676 | gt->learned=0.033171 | learned->gt=0.033505 | space=data_space
[done] method=eikonal dataset=2d_square seed=173 proj_dist=0.032929 recall=0.909091 FPrate=0.116873
[saved] /home/baiyu/PycharmProjects/equality_manofld/outputs_unified/sweeps/eikonal_all_2d/sweep_summary_eikonal_seed173.json
[sweep] method=eikonal avg_metrics=18 over cases=6
