dataset,method,n,mean,median,std,min,max
2d_ellipse,delta,7,3.8395857767146873,3.7304865839978447,0.39693377781052624,3.451797620000434,4.773966013002791
2d_ellipse,eikonal,7,2.9557458610002607,3.016335045998858,0.13514755011499507,2.723513212000398,3.0950378800007456
2d_ellipse,vae,7,1.2061699615707246,1.2128355300010298,0.07501138876987204,1.1248636840027757,1.3569301399984397
2d_ellipse,ecomann,7,13.627174161572059,12.656950584001606,1.2654734407370765,12.345307997002237,15.277915472001041
2d_looped_spiro,delta,7,3.8496008768571692,3.8006132160007837,0.09134568590382754,3.773240413000167,4.0416814900017926
2d_looped_spiro,eikonal,7,5.001703737715226,5.078466609000316,0.1451221794169377,4.725262129002658,5.160586604000855
2d_looped_spiro,vae,7,1.247800572286256,1.192931518999103,0.11590944914124504,1.1090536360024998,1.4685191380012839
2d_looped_spiro,ecomann,7,12.682931683570912,12.66917707599714,0.169497791123291,12.468144974998722,13.001445521000278
2d_planar_arm_line_n2,delta,7,3.850825007714385,3.8195104769984027,0.10092860117173713,3.731992398003058,4.05949549199795
2d_planar_arm_line_n2,eikonal,7,5.150414641285481,5.149632978998852,0.14314332887861325,4.943070507000812,5.338903575000586
2d_planar_arm_line_n2,vae,7,1.1978560242854914,1.1804995060010697,0.0569327753915344,1.137960652999027,1.3049358550015313
2d_planar_arm_line_n2,ecomann,7,13.889912186428514,13.488042902001325,1.3550834245834749,11.373286401998485,15.393239649998577
2d_sparse_sine,delta,7,3.2295690804281287,3.206715845997678,0.1407618492329587,3.1040892849996453,3.540993302998686
2d_sparse_sine,eikonal,7,2.887220808429057,2.8861380580019613,0.14047097132804007,2.6597298570013663,3.0706690740007616
2d_sparse_sine,vae,7,1.1839131907145202,1.198020058000111,0.06655410833864261,1.0806884640005592,1.2755887570019695
2d_sparse_sine,ecomann,7,2.8498020144283407,2.6971247170004062,0.41722680787189126,2.6121727600002487,3.8643748860013147
3d_planar_arm_line_n3_traj,delta,7,59.42217548999958,59.293901832999836,1.5969555232251882,57.24961849600004,62.747961812998255
3d_planar_arm_line_n3_traj,eikonal,7,66.43625612985748,66.2501934360007,1.685086783748787,63.63632581300044,69.59492442900228
3d_planar_arm_line_n3_traj,vae,7,18.493072441713593,18.66473719199712,0.8252137476303544,17.101220075997844,19.617623866997747
3d_planar_arm_line_n3_traj,ecomann,7,82.26640037585769,82.437155945001,1.1344852600996918,80.48374518100172,84.03307372800191
3d_spatial_arm_ellip_n3,delta,7,7.324872410286064,7.385065221998957,0.18289600547496468,7.056096448002791,7.612793397998757
3d_spatial_arm_ellip_n3,eikonal,7,23.76801838985713,22.8142145899983,2.4475173434162056,20.95920237500104,28.451086131997727
3d_spatial_arm_ellip_n3,vae,7,4.528167993571385,4.49117837599988,0.18207939285283767,4.204776389000472,4.744713951000449
3d_spatial_arm_ellip_n3,ecomann,7,107.19108503771402,106.65226437999809,1.7479269002768734,105.50176163199649,110.86478237799747
3d_twosphere_traj,delta,7,14.530134337286395,14.517083108999941,0.30340338650818677,14.098658041999443,15.089900207000028
3d_twosphere_traj,eikonal,7,16.992120834141783,16.78939769799763,0.6314372105173663,16.01093723500162,17.885820097999385
3d_twosphere_traj,vae,7,4.3035087051435506,4.395307470000262,0.18672142755574525,3.9549611690017628,4.489780246000009
3d_twosphere_traj,ecomann,7,12.557791258999455,12.537221081998723,0.6959103634201762,11.392996110997046,13.390522385998338
3d_vz_2d_ellipse,delta,7,3.735985728142363,3.7204042759985896,0.16134480489817768,3.435439888999099,4.005611519001832
3d_vz_2d_ellipse,eikonal,7,7.722465539714384,7.781599150999682,0.5143509927689124,6.891633305000141,8.696232948001125
3d_vz_2d_ellipse,vae,7,1.1410621885708159,1.0895655849999457,0.10354055284740296,1.0552554989990313,1.3574150560016278
3d_vz_2d_ellipse,ecomann,7,30.34209703371328,28.270515220996458,3.954051912921083,25.710570451999956,36.38876550999703
3d_torus_surface_traj,delta,7,7.36336113042853,7.303921473998344,0.11570909082844699,7.273607618000824,7.596754082998814
3d_torus_surface_traj,eikonal,7,18.71077576085632,18.611810730999423,0.32971167804583507,18.375159508999786,19.327046034999512
3d_torus_surface_traj,vae,7,4.28551571357197,4.244880320999073,0.15904958228594873,4.03700349400242,4.470405585998378
3d_torus_surface_traj,ecomann,7,9.936096171999193,10.222486348997336,1.3335766469892596,6.9613201249958365,11.168005229999835
6d_spatial_arm_up_n6_py,delta,7,60.03225760100031,59.25574002400026,1.8277066807475453,58.7915125010004,64.30858158900082
6d_spatial_arm_up_n6_py,eikonal,7,70.92224984771383,66.8926991929984,7.395446737687731,64.58523704500112,82.71368238899959
6d_spatial_arm_up_n6_py,vae,7,16.472640750428713,16.345378971000173,0.4290051893687564,15.957376786001987,17.221891265999147
6d_spatial_arm_up_n6_py,ecomann,7,405.7497049400003,388.5292075190009,40.39954884013531,366.9473468750002,476.8769346679983
6d_workspace_sine_surface_pose_traj,delta,7,92.52472251628569,92.42801476100067,0.5510154297507205,91.47420862999934,93.38130497900056
6d_workspace_sine_surface_pose_traj,eikonal,7,99.16765703428557,92.71324261299742,11.091583468453132,89.78283412200108,118.00355942599708
6d_workspace_sine_surface_pose_traj,vae,7,24.15939442614295,24.17415899200205,0.16683312250311771,23.887475232000725,24.487423383998248
6d_workspace_sine_surface_pose_traj,ecomann,7,892.7087520671432,890.0734378619964,26.477646263967447,844.9661012720026,924.314153309002
