method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,6d_workspace_sine_surface_pose_traj,173,0.42322152853012085,0.13618654012680054,0.13618654012680054,0.08828602731227875,0.13311772048473358,0.3349354863166809,1.1990010738372803,1024.0,4096.0,0.006105006105006105,0.004470424726605415,0.017333984375,0.689208984375,0.20256930589675903,5.04833984375,0.429958701133728,0.04193306714296341,974.8358148549996
