method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,3d_torus_surface,173,1.151253342628479,0.3233988583087921,0.3233988583087921,0.4177427291870117,1.0319085121154785,0.7335106134414673,2.3451619148254395,1024.0,4096.0,0.8025348542458809,0.01948525384068489,0.038330078125,0.890625,0.7152705192565918,9.26025390625,1.0124670267105103,0.043605465441942215,34.24640053300027
