method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
vae,3d_spatial_arm_circle_n3,173,0.03962598368525505,0.1963401585817337,0.1963401585817337,0.03809662163257599,0.030149485915899277,0.007817491888999939,0.015455188229680061,0.03180849179625511,0.04026651382446289,1024.0,4096.0,0.06438188494492043,0.009821002371609211,0.440673828125,0.88623046875,0.03093332052230835,1.0,0.6957670450210571,0.11042514443397522,4.82316291799998
vae,3d_twosphere_traj,173,0.19450905919075012,0.09064683318138123,0.09064683318138123,0.17140045762062073,0.0673331618309021,0.10031799972057343,0.38267984986305237,0.0941910520195961,0.18444645404815674,1024.0,4096.0,0.05577889447236181,0.0022693073842674494,0.31884765625,0.4833984375,0.06372828781604767,1.0,0.4057171940803528,0.09094086289405823,4.174552783999843
vae,3d_vz_2d_ellipse,173,0.2502393424510956,0.19136543571949005,0.19136543571949005,0.2447003722190857,0.12816648185253143,0.11972842365503311,0.4442484974861145,0.13051092624664307,0.6623182892799377,1024.0,4096.0,0.0838662075750123,0.0077395206317305565,0.353759765625,0.598388671875,0.12995263934135437,1.0,0.5889326333999634,0.1616983711719513,1.169072912000047
vae,3d_torus_surface_traj,173,0.5643846392631531,0.11075738072395325,0.11075738072395325,0.4657824635505676,0.18672125041484833,0.2855423092842102,0.8609277009963989,0.27884232997894287,0.8673956394195557,1024.0,4096.0,0.04940157881334352,0.0029425770044326782,0.16455078125,0.245849609375,0.24881088733673096,1.0,0.5906980037689209,0.18651114404201508,4.307133705000069
vae,6d_spatial_arm_up_n6_py,173,0.6122841835021973,0.25869953632354736,0.25869953632354736,0.7459174394607544,0.6458836793899536,0.09475578367710114,0.1558045595884323,0.5175284147262573,1.8687193393707275,1024.0,4096.0,0.008544921875,0.01925269141793251,0.00048828125,0.8984375,0.5094925165176392,1.0,0.6713240146636963,0.613783061504364,16.890607815000294
vae,6d_workspace_sine_surface_pose_traj,173,0.1960967481136322,0.14855359494686127,0.14855359494686127,0.13215555250644684,0.07038379460573196,0.06734191626310349,0.11315509676933289,0.12875482439994812,0.28700706362724304,1024.0,4096.0,0.0017094017094017094,0.006005933042615652,0.093994140625,0.496826171875,0.08730874955654144,1.0,0.4239572286605835,0.15069136023521423,24.670318825999857
ecomann,2d_ellipse,173,0.20291908085346222,0.23178844153881073,0.23178844153881073,,,0.0780099555850029,0.15746639668941498,0.12490912526845932,0.1572694331407547,1024.0,4096.0,0.2258149316508938,0.00683949887752533,0.35986328125,0.95556640625,0.12445057183504105,3.452880859375,0.21569882333278656,0.0017724784556776285,15.068351648999851
ecomann,2d_looped_spiro,173,0.45602700114250183,0.15743288397789001,0.15743288397789001,,,0.11786973476409912,0.3537368178367615,0.3381572663784027,1.5839591026306152,1024.0,4096.0,0.3582760444209413,0.0049210404977202415,0.212890625,0.888916015625,0.33786988258361816,5.9677734375,0.5002501010894775,0.011265919543802738,12.752253645000565
ecomann,2d_planar_arm_line_n2,173,0.3356940746307373,0.26502686738967896,0.26502686738967896,,,0.05319535732269287,0.11097104847431183,0.28249871730804443,1.5771846771240234,1024.0,4096.0,0.2255050505050505,0.0176788792014122,0.07568359375,0.853515625,0.28239738941192627,7.198486328125,0.48612383008003235,0.02609184756875038,16.190360104999854
ecomann,2d_sparse_sine,173,0.5062296986579895,0.39592188596725464,0.39592188596725464,,,0.29526519775390625,0.9613882303237915,0.21096450090408325,0.8142898082733154,1024.0,4096.0,0.2721861471861472,0.024687141180038452,0.32763671875,0.73828125,0.2106640636920929,2.862548828125,0.3050916790962219,0.0007797605358064175,2.59637180899972
