method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
delta,11,0.2277950852770697,0.03336732800711285,0.03336732800711285,,,0.05620627752928571,0.16141350228678097,0.17158880999142473,0.5960493636402217,1024.0,4096.0,0.024921982096607075,0.00031325475124917415,0.45015092329545453,0.7669344815340909,0.14484053392979232,51.46524325284091,0.29973905838348647,0.027872367822221186,23.740076643272833
ecomann,11,0.6111153838309374,0.863129737702283,0.863129737702283,,,0.19139320132407275,0.4267792037942193,0.4197221743789586,1.3353732512755827,1024.0,4096.0,0.2534508542694015,1.1153926085257395,0.12160422585227272,0.8381569602272727,0.3729079535061663,15.397327769886363,0.6935067244551398,2.442853450392828,203.76282683218176
eikonal,11,0.13423646537756379,0.026417358270422978,0.026417358270422978,,,0.038000440754165705,0.07891689177433198,0.09623602743853223,0.3315944457426667,1024.0,4096.0,0.013543892567222514,0.00023579359698156952,0.664794921875,0.7823597301136364,0.06003320606594736,19.9765625,0.241841534152627,0.012990537438202988,27.223129217909072
vae,11,0.2812558382072232,0.17791815237565475,0.17791815237565475,0.29726085744120856,0.19756968725811352,0.10016763176430356,0.30682109719650313,0.18108821016820995,0.6639321175488558,1024.0,4096.0,0.06648027449786188,0.009582554455846548,0.32963423295454547,0.6472833806818182,0.16523561355742541,1.0,0.6288397799838673,0.20297600599852475,6.965556075545464
