method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,21,0.7769906904016223,0.47767126844042823,0.47767126844042823,0.34597613627002355,0.6990506138120379,0.4310145477453868,1.1691511472066243,8118.666666666667,4096.0,0.3241617953339068,0.07162954389960283,0.03413318452380952,0.6555558651233411,0.4038615340278262,29.599981398809526,0.8458583553632101,0.0970985810494139,112.18612997713664
oncl,21,0.23427237091319902,0.021472803272661708,0.021472803272661708,0.088244203611144,0.2358250835289558,0.14602816920904887,0.5611019333203634,8118.666666666667,4096.0,0.003277706619539115,0.00012888498522876208,0.6496698288690477,0.4774412544496753,0.08669184059614227,22.336937313988095,0.2849870916633379,0.01421909800375856,18.884695747523523
