dataset,method,n,mean,median,std,min,max
3d_spatial_arm_circle_n3,delta,3,7.4112823303330515,7.136821850999695,0.3917369814651653,7.131750794000254,7.965274345999205
3d_spatial_arm_circle_n3,eikonal,3,25.885415281666308,25.91276233100143,0.7208759895328247,24.989170290999027,26.754313222998462
3d_spatial_arm_circle_n3,vae,3,4.404128131999944,4.400447169999097,0.0707657612383696,4.319357255000796,4.492579970999941
3d_spatial_arm_circle_n3,ecomann,3,114.65323196900015,113.42951077500038,2.1202746164033828,112.89439087600113,117.63579425599892
