method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
eikonal,7,0.6434625557490757,0.04822993597814015,0.04822993597814015,,,0.19702676790101187,0.36556754793439594,0.4464357793331146,1.2511307171412878,8128.0,4096.0,0.0,0.0005153409022438739,0.008126395089285714,0.7527769966254217,0.6042728253773281,19.819545200892858,1.2534622294562203,0.010838651863325919,28.570853134725308
vae,7,0.29411481320858,0.1990820871932166,0.1990820871932166,0.2939193844795227,0.13745867993150437,0.17243334757430212,0.45880150369235445,0.12168146776301521,0.40869658972535816,8128.0,4096.0,0.0,0.009455000449504172,0.05486188616071429,0.500755764904387,0.13041966621364867,1.0,1.2882396493639265,0.18210278770753316,4.4208876654322795
