method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,21,0.46793056634210406,0.21460326335259847,0.21460326335259847,0.1450150872447661,0.28464615327261744,0.3229154809599831,1.0560438632965088,8118.666666666667,4096.0,0.1880611853280149,0.013744967191347055,0.08671642485119048,0.834826283288663,0.27915580783571514,16.241094680059526,0.5587047806807927,0.06026640765014149,578.3149065158186
oncl,21,0.13867702423816636,0.015562527147786958,0.015562527147786958,0.039500591123387926,0.0815257014972823,0.09917643311477843,0.3818285232853322,8118.666666666667,4096.0,0.0005174773790767754,7.883235370865718e-05,0.8552594866071429,0.8244131028760291,0.04203990935569718,22.333356584821427,0.21909321276914506,0.0101128048346644,53.37766084947812
