method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
vae,3d_vz_2d_ellipse,2,0.34885305166244507,0.1930171549320221,0.1930171549320221,0.3083351254463196,0.1689460128545761,0.1393502652645111,0.49522116780281067,0.20950280129909515,0.9284101724624634,8128.0,4096.0,0.07116473774932283,0.009160409681499004,0.24609375,0.6062992125984252,0.20950280129909515,1.0,0.6858052015304565,0.22362685203552246,1.1218673679977655
vae,3d_vz_2d_ellipse,3,0.26598483324050903,0.13341636955738068,0.13341636955738068,0.24129877984523773,0.11459493637084961,0.12668468058109283,0.48097458481788635,0.1393001675605774,0.7467930912971497,8128.0,4096.0,0.03673570019723866,0.0042870501056313515,0.510498046875,0.6067913385826772,0.1393001675605774,1.0,0.5671206116676331,0.13153791427612305,1.2122372449957766
vae,3d_vz_2d_ellipse,4,0.26976221799850464,0.1274232268333435,0.1274232268333435,0.22775202989578247,0.10479187965393066,0.12290296703577042,0.4926724433898926,0.14685924351215363,0.7432408332824707,8128.0,4096.0,0.031843989138484324,0.004969162866473198,0.436279296875,0.5764025590551181,0.14685924351215363,1.0,0.5569114089012146,0.1269114911556244,1.1100981360068545
vae,3d_vz_2d_ellipse,5,0.2958122491836548,0.09514082223176956,0.09514082223176956,0.22819921374320984,0.11930030584335327,0.10873198509216309,0.4252186119556427,0.1870802789926529,1.072463035583496,8128.0,4096.0,0.011840157868771583,0.0029009352438151836,0.5302734375,0.5761564960629921,0.1870802789926529,1.0,0.7056812047958374,0.10999606549739838,1.2231795769766904
vae,3d_vz_2d_ellipse,6,0.2782250642776489,0.3160146474838257,0.3160146474838257,0.26818138360977173,0.1376345157623291,0.13056115806102753,0.405202180147171,0.1476639062166214,0.6039552688598633,8128.0,4096.0,0.16539314764604388,0.02567913755774498,0.19677734375,0.6206938976377953,0.1476639062166214,1.0,0.5987610816955566,0.27597588300704956,1.095323208021
vae,3d_torus_surface,0,0.5515520572662354,0.2707386910915375,0.2707386910915375,0.3996613621711731,0.2256363034248352,0.17495259642601013,0.4185069799423218,0.37659943103790283,1.3144605159759521,8100.0,4096.0,0.2104979811574697,0.01676487736403942,0.240234375,0.6704938271604939,0.37659943103790283,1.0,0.6316760182380676,0.2306922972202301,4.197194141015643
vae,3d_torus_surface,1,0.5107170939445496,0.26164481043815613,0.26164481043815613,0.34040677547454834,0.1765928864479065,0.16505680978298187,0.40512561798095703,0.3456602692604065,1.2343448400497437,8100.0,4096.0,0.21900378992961558,0.015330884605646133,0.2607421875,0.6996296296296296,0.3456602692604065,1.0,0.6085288524627686,0.2074202001094818,4.247446141002001
vae,3d_torus_surface,2,0.5367066264152527,0.27710047364234924,0.27710047364234924,0.37611937522888184,0.20806646347045898,0.1698540598154068,0.41217049956321716,0.3668525516986847,1.225750207901001,8100.0,4096.0,0.19897408207343412,0.017313595861196518,0.26806640625,0.695679012345679,0.3668525516986847,1.0,0.6325540542602539,0.29839038848876953,4.309765241021523
vae,3d_torus_surface,3,0.46782609820365906,0.290750116109848,0.290750116109848,0.3462875485420227,0.19120164215564728,0.1569271981716156,0.37238290905952454,0.31089890003204346,1.1345665454864502,8100.0,4096.0,0.17542903840915283,0.01899760216474533,0.290771484375,0.71,0.31089890003204346,1.0,0.6333252191543579,0.3212519884109497,4.2279914829996414
vae,3d_torus_surface,4,0.48212844133377075,0.2837480902671814,0.2837480902671814,0.3558031916618347,0.19032683968544006,0.16569186747074127,0.4343636631965637,0.3164365887641907,1.182893991470337,8100.0,4096.0,0.24546193443511244,0.01571611687541008,0.324951171875,0.7169135802469135,0.3164365887641907,1.0,0.5703076124191284,0.22672617435455322,4.096243775013136
vae,3d_torus_surface,5,0.44654351472854614,0.21790888905525208,0.21790888905525208,0.30699652433395386,0.1596776247024536,0.14838440716266632,0.37391531467437744,0.298159122467041,1.1669739484786987,8100.0,4096.0,0.14277914277914278,0.011621133424341679,0.364013671875,0.6591358024691358,0.298159122467041,1.0,0.5857721567153931,0.22196580469608307,4.272984512994299
vae,3d_torus_surface,6,0.41049081087112427,0.27582666277885437,0.27582666277885437,0.3307645916938782,0.17089790105819702,0.16103868186473846,0.4121274948120117,0.2494521141052246,0.8665767908096313,8100.0,4096.0,0.2072609049038201,0.0164547860622406,0.3134765625,0.7098765432098766,0.2494521141052246,1.0,0.555592954158783,0.21294620633125305,4.257192628982011
ecomann,2d_ellipse,0,0.31740009784698486,0.40690743923187256,0.40690743923187256,,,0.13959769904613495,0.36703503131866455,0.17780238389968872,0.6788552403450012,8128.0,4096.0,0.420684082951791,0.03357432037591934,0.33837890625,0.9009596456692913,0.17780238389968872,3.263916015625,0.26827630400657654,0.004771793261170387,12.533223407022888
ecomann,2d_ellipse,1,0.2902691960334778,0.2870345413684845,0.2870345413684845,,,0.13296347856521606,0.3773238956928253,0.15730570256710052,0.5108097791671753,8128.0,4096.0,0.25895984909727837,0.020208097994327545,0.293701171875,0.8291092519685039,0.15730570256710052,2.949462890625,0.22771435976028442,0.0014667036011815071,15.00919883599272
ecomann,2d_ellipse,2,0.2530365586280823,0.30922961235046387,0.30922961235046387,,,0.12707099318504333,0.27824655175209045,0.12596556544303894,0.2827693819999695,8128.0,4096.0,0.24926055391234203,0.021704640239477158,0.285400390625,0.8419045275590551,0.12596556544303894,3.102783203125,0.1917286217212677,0.0013631884939968586,12.484476342011476
ecomann,2d_ellipse,3,0.2318650782108307,0.25285038352012634,0.25285038352012634,,,0.10545410960912704,0.18074187636375427,0.12641097605228424,0.19781826436519623,8128.0,4096.0,0.20521880945909216,0.016153594478964806,0.155029296875,0.9264271653543307,0.12641097605228424,3.172607421875,0.20062555372714996,0.006411091890186071,15.06794952400378
