method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,3d_torus_surface_traj,1123,0.6072649359703064,0.32755929231643677,0.32755929231643677,0.2614511251449585,0.505715012550354,0.3458138108253479,0.7643698453903198,1024.0,4096.0,0.6383848709430104,0.017901863902807236,0.02783203125,0.87548828125,0.3228248953819275,3.143310546875,0.4065130650997162,0.01079169288277626,12.696229052999115
