method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,2d_ellipse,173,0.16482789814472198,0.23178844153881073,0.23178844153881073,,,0.07800740003585815,0.15746431052684784,0.08682049810886383,0.1572694331407547,1024.0,4096.0,0.2258149316508938,0.00683949887752533,0.35986328125,0.95556640625,0.08636204898357391,3.28857421875,0.17748212814331055,0.004502401687204838,15.277915472001041
ecomann,2d_ellipse,271,0.3715559244155884,0.3718498647212982,0.3718498647212982,,,0.1815071702003479,0.5200920701026917,0.19004875421524048,0.5536028146743774,1024.0,4096.0,0.39164696611505123,0.03317878767848015,0.1181640625,0.872314453125,0.1897963583469391,2.776123046875,0.2596971392631531,0.0030004694126546383,12.345307997002237
ecomann,2d_ellipse,509,0.34217220544815063,0.3439219295978546,0.3439219295978546,,,0.17305883765220642,0.34080734848976135,0.1691133677959442,0.36301082372665405,1024.0,4096.0,0.32137203166226913,0.03333882614970207,0.1748046875,0.7197265625,0.1688242256641388,3.107421875,0.26245471835136414,0.0013523099478334188,12.656950584001606
ecomann,2d_ellipse,877,0.3119705617427826,0.430574506521225,0.430574506521225,,,0.15243485569953918,0.2921264171600342,0.1595357060432434,0.292855441570282,1024.0,4096.0,0.4212328767123288,0.03533390909433365,0.089599609375,0.94921875,0.15931786596775055,2.90869140625,0.2201748937368393,0.002535308012738824,14.98370589499973
ecomann,2d_ellipse,1123,0.20911507308483124,0.43944382667541504,0.43944382667541504,,,0.09794750809669495,0.24290795624256134,0.11116756498813629,0.24283218383789062,1024.0,4096.0,0.3832288401253918,0.03266207128763199,0.3369140625,0.931884765625,0.11059269309043884,3.433837890625,0.2061726301908493,0.004530205391347408,12.494578152000031
ecomann,2d_ellipse,2027,0.23128488659858704,0.32449668645858765,0.32449668645858765,,,0.10697540640830994,0.25430208444595337,0.1243094801902771,0.25457775592803955,1024.0,4096.0,0.2612470402525651,0.022818703204393387,0.338134765625,0.91455078125,0.12383677065372467,3.85107421875,0.21734195947647095,0.011018641293048859,14.979136170000857
ecomann,2d_ellipse,3251,0.3976239562034607,0.48078620433807373,0.48078620433807373,,,0.1849394291639328,0.37553030252456665,0.2126845419406891,0.3832705020904541,1024.0,4096.0,0.48037924677376875,0.04779558256268501,0.07958984375,0.915283203125,0.21248513460159302,3.7880859375,0.30328792333602905,0.013482453301548958,12.652624860998912
ecomann,2d_looped_spiro,173,0.3974020481109619,0.15743288397789001,0.15743288397789001,,,0.11786709725856781,0.3537368178367615,0.2795349359512329,1.5806852579116821,1024.0,4096.0,0.3582760444209413,0.0049210404977202415,0.212890625,0.888916015625,0.2792470455169678,5.7646484375,0.4386850595474243,0.0174051932990551,12.700075324999489
ecomann,2d_looped_spiro,271,0.39144837856292725,0.21069449186325073,0.21069449186325073,,,0.13033802807331085,0.3402148187160492,0.2611103355884552,1.0628187656402588,1024.0,4096.0,0.3512092534174553,0.008256412111222744,0.21923828125,0.90380859375,0.2607395350933075,4.86328125,0.39745524525642395,0.01927017606794834,12.468144974998722
ecomann,2d_looped_spiro,509,0.5497041344642639,0.3497554063796997,0.3497554063796997,,,0.19381427764892578,0.5864751935005188,0.35588985681533813,1.6330835819244385,1024.0,4096.0,0.5797101449275363,0.023750999942421913,0.17626953125,0.89453125,0.355623722076416,4.15478515625,0.5007209777832031,0.023340044543147087,12.66917707599714
